25-24-40,CENTER OVERHEAD STOWAGE BOX -REMOVAL/INSTALLATION,中央顶部贮藏箱-拆卸/安装,1440
25-24-77,OUTBOARD STOWAGE CLOSET -REMOVAL/INSTALLATION,外侧储藏柜-拆卸/安装,1441
25-25-11,FORWARD/AFT ATTENDANT’S PANEL AND COMPONENTS - REMOVAL/INSTALLATION,前/后乘务员面板和部件-拆卸/安装,1442
25-25-12,CABIN ATTENDANTS’ SEAT - REMOVAL/INSTALLATION,客舱乘务员座椅-拆卸/安装,1443
25-25-12,CABIN ATTENDANTS’ SEAT - INSPECTION/CHECK,客舱乘务员座椅-检验/检查,1444
25-27-15,CARPETS - REMOVAL/INSTALLATION,地毯-拆卸/安装,1445
25-27-21,ENTRY AND SERVICE AREA FLOOR COVERING - REMOVAL/INSTALLATION,入口和勤务区域地板覆盖材料-拆卸/安装,1446
25-27-31,FLOOR PROXIMITY LIGHTING RACEWAY -REMOVAL/INSTALLATION,地板接近照明设备电缆管道-拆卸/安装,1447
25-31-11,GALLEY NO. 1 - REMOVAL/INSTALLATION,1 号厨房-拆卸/安装,1448
25-31-21,GALLEY NO. 2 2A - REMOVAL/INSTALLATION,2A 号厨房-拆卸/安装,1449
25-31-31,GALLEY NO. 3 - REMOVAL/INSTALLATION,3  号厨房-拆卸/安装,1450
25-31-41,GALLEY NO. 4B/4E - REMOVAL/INSTALLATION,4 号厨房-拆卸/安装,1451
25-31-83,FORWARD GALLEY HEADER - REMOVAL/INSTALLATION,前厨房顶部-拆卸/安装,1452
25-40-01,LAVATORY SEALANT - REMOVAL/INSTALLATION,盥洗室密封剂-拆卸/安装,1453
25-40-08,LAVATORY WASTE COMPARTMENT -INSPECTION/CHECK,厕所废水箱-检验/检查,1454
25-40-11,MODULAR LAVATORY A - REMOVAL/INSTALLATION,舱体化的盥洗室A-拆卸/安装,1455
25-40-14,MODULAR LAVATORY D - REMOVAL/INSTALLATION,舱体化的盥洗室D-拆卸/安装,1456
25-40-15,MODULAR LAVATORY E - REMOVAL/INSTALLATION,舱体化的盥洗室E-拆卸/安装,1457
25-40-20,MODULAR LAVATORY K - REMOVAL/INSTALLATION,舱体化的盥洗室K-拆卸/安装,1458
25-52-00,CARGO COMPARTMENT - INSPECTION/CHECK,货舱-检验/检查,1459
25-52-00,CARGO COMPARTMENT - CLEANING/PAINTING,货舱-清洗/喷漆,1460
25-52-01,CARGO COMPARTMENT LINING - REPAIRS,货舱内衬-修理,1461
25-52-06,CARGO COMPARTMENT SIDEWALL LININGS - REMOVAL/INSTALLATION,货舱侧壁衬里-拆卸/安装,1462
25-52-09,CARGO COMPARTMENT CEILING LINER -REMOVAL/INSTALLATION,货舱天花板衬垫-拆卸/安装,1463
25-52-10,CARGO FLOOR PANEL - REMOVAL/INSTALLATION,货舱地板-拆卸/安装,1464
25-52-12,CARGO COMPARTMENT NET - REMOVAL/INSTALLATION,货舱拦网-拆卸/安装,1465
25-52-16,FORWARD CARGO COMPARTMENT FORWARD BULKHEAD LINER -REMOVAL/INSTALLATION,前货舱前隔板衬垫-拆卸/安装,1466
25-52-17,FORWARD CARGO COMPARTMENT AFT BULKHEAD LINER - REMOVAL/INSTALLATION,前货舱后隔板衬垫-拆卸/安装,1467
25-52-18,AFT CARGO COMPARTMENT FORWARD BULKHEAD LINER - REMOVAL/INSTALLATION,后货舱前隔板衬垫-拆卸/安装,1468
25-52-19,AFT CARGO COMPARTMENT AFT BULKHEAD PANEL - REMOVAL/INSTALLATION,后货舱后隔板-拆卸/安装,1469
25-52-20,WASTE TANK ENCLOSURE PANELS -REMOVAL/INSTALLATION,污水箱外罩面板-拆卸/安装,1470
25-61-10,ESCAPE ROPES AND LIFE LINES -MAINTENANCE PRACTICES,撤离绳索和救生索-维护实施,1471
25-61-13,DOOR WARNING STRAP REEL - REMOVAL/INSTALLATION,门警告带卷轴-拆卸/安装,1472
25-63-03-700-801,Emergency Evacuation Signal System Operational Test,应急撤离信号系统操作测试,1473
25-64-00,DETACHABLE EMERGENCY EQUIPMENT -MAINTENANCE PRACTICES,可分离的应急设备-维护实施,1474
25-64-00-900-801,Life Jacket Restoration,救生衣恢复,1475
25-64-00-900-802,Over-Water Survival Kit (If Installed),救生筏恢复,1476
25-64-00-900-803,Over-Water Survival Kit (If Installed) Restoration,水上救生工具(如已安装)恢复,1477
25-64-00-710-801,Megaphone Operational Test,扩音器操作试验,1478
25-64-00-900-804,Megaphone Battery Replacement,扩音器电池更换,1479
25-64-00-900-805,Emergency Locator Transmitter BatteryReplacement (If Installed),应急定位发射器电池更换(如已安装),1480
25-64-00-210-802,Detachable Emergency Equipment Visual Check,可分离的应急设备目视检查,1481
25-64-00-200-802,Flashlight Check (With Flashing LEDIndicator),手电筒检查(闪烁的LED 指示器),1482
25-64-00-200-803,Flashlight Check (Without Flashing LEDIndicator),手电筒检查(不闪烁的LED 指示器),1483
25-64-00-900-806,Flashlight Battery Replacement,手电筒电池更换,1484
25-64-00-200-801,Smoke Hood (Protective Breathing Equipment) Inspection,烟雾罩(保护氧气设备)检查,1485
25-64-00-900-807,Smoke Hood (Protective Breathing Equipment) Restoration,烟雾罩(保护氧气设备)恢复,1486
25-64-00-900-808,First Aid Kit Restoration,急救箱恢复,1487
25-64-00-900-809,Medical Kit Restoration,医疗箱恢复,1488
25-64-00-000-801,Emergency Locator Transmitter (ELT) Removal,应急定位传输机(ELT)拆卸,1489
25-64-00-400-801,Emergency Locator Transmitter (ELT) Installation,应急定位传输机(ELT)安装,1490
25-66-00,DOOR-MOUNTED ESCAPE SYSTEM -MAINTENANCE PRACTICES,安装在舱门上的撤离系统-维护实施,1491
25-66-00-840-801,Door-mounted Escape System Restoration,安装在舱门上的撤离系统恢复,1492
25-66-00-710-801,Door-mounted Escape System Operational Test,安装在舱门上的撤离系统操作测试,1493
25-66-01,DOOR-MOUNTED ESCAPE SYSTEM -REMOVAL/INSTALLATION,安装在舱门上的撤离系统-拆卸/安装,1494
25-66-01-000-801,Escape Slide Pack and Cover Removal,撤离滑梯组件和盖板拆卸,1495
25-66-01-400-803,Escape Slide Pack and Cover Installation,撤离滑梯组件和盖板安装,1496
25-66-01-000-802,Escape Slide Pack Removal,撤离滑梯组件拆卸,1497
25-66-01-400-801,Escape Slide Pack Installation,撤离滑梯组件安装,1498
25-66-01-000-803,Escape Slide Girt Bar Removal,撤离滑梯系留杆拆卸,1499
25-66-01-000-804,Escape Slide Girt Bar Installation,撤离滑梯系留杆安装,1500
25-66-01,DOOR-MOUNTED ESCAPE SYSTEM -INSPECTION/CHECK,安装在舱门上的撤离系统-检验/检查,1501
25-66-01-200-801,Escape Slide Pack Inflation Cylinder Check,撤离滑梯组件充气作动器检查,1502
25-66-01-200-802,Escape Slide Pack Check,撤离滑梯组件检查,1503
25-66-02,FLOOR-MOUNTED ESCAPE SLIDE BRACKETS - MAINTENANCE PRACTICES,地装式撤离滑梯支架-维护实施,1504
25-71-00,ELECTRICAL EQUIPMENT RACK MOISTURESHROUD - REMOVAL/INSTALLATION,电子设备架防潮罩-拆卸/安装,1505
25-71-00,ELECTRICAL EQUIPMENT RACK MOISTURESHROUD - INSPECTION/CHECK,电气设备架防潮套管-检验/检查,1506
25-80-00,INSULATION BLANKET - REMOVAL/INSTALLATION,隔热层-拆卸/安装,1507
25-80-00,INSULATION - REPAIRS,隔热层-修理,1508
26-00-01-000-801,Engine and APU Fire Control Panel Remova,发动机和辅助动力装置防火控制面板拆卸,1509
26-00-01-400-801,Engine and APU Fire Control Panel Installation,发动机和辅助动力装置防火控制面板安装,1510
26-00-01-000-802,Engine and APU Fire Shutoff Switch Assembly Removal,发动机和APU 火警关断电门组件拆卸,1511
26-00-01-400-802,Engine and APU Fire Shutoff Switch Assembly Installation,发动机和APU 火警关断电门组件安装,1512
26-00-02-000-801,Cargo Fire Control Panel Removal,货舱火警控制面板拆卸,1513
26-00-02-400-801,Cargo Fire Control Panel Installation,货舱火警控制面板安装,1514
26-10-00-710-801,Fire and Overheat Detection System -Operational Test,防火和过热探测系统-操作测试,1515
26-10-01-000-801,Engine and APU Fire Detection Module Removal,发动机和辅助动力装置防火探测组件拆卸,1516
26-10-01-400-801,Engine and APU Fire Detection Module Installation,发动机和辅助动力装置防火探测组件安装,1517
26-11-00-710-801,Engine Fire Detection - Operational Test,发动机防火探测-操作测试,1518
26-11-00-730-801,Engine Fire Detection Loop Resistance -System Test,发动机防火探测环路电阻-系统测试,1519
26-11-00-730-802,Engine Fire Detection Circuit - System Test,发动机防火探测电路-系统测试,1520
26-11-01-000-801,Engine Fire Detector Element Removal,发动机防火探测器元件拆卸,1521
26-11-01-400-801,Engine Fire Detector Element Installation,发动机防火探测器元件安装,1522
26-11-01-000-802,Engine Fire Detector Assembly Removal,发动机防火探测器组件拆卸,1523
26-11-01-400-802,Engine Fire Detector Assembly Installation,发动机防火探测器组件安装,1524
12-13-31-610-803,Fill the APU Gearbox,APU齿轮箱加注滑油,1525
12-14-01-600-801,Potable Water System - Drain,饮用水系统-排放,1526
12-14-01-600-802,Potable Water Tank - Fill,注满饮用水水箱,1527
12-15-11-610-801,Check of the Brake Accumulator Precharge Pressure,检查制动蓄压器预先充气压力,1528
12-15-11-420-801,Hydraulic Brake Accumulator Servicing,液压刹车蓄压器勤务,1529
12-15-21-600-801-001,Crew Oxygen Cylinder Replacement,机组氧气瓶更换,1530
12-15-21-210-801-001,Crew Oxygen Cylinder Dispatch Pressure Check,机组氧气瓶派遣压力检查,1531
12-15-21-610-801-002,Remote Fill Panel Servicing,远端加注面板勤务,1532
12-15-21-600-803-002,Crew Oxygen Cylinder Replacement,机组氧气瓶更换,1533
12-15-21-210-801-002,Crew Oxygen Cylinder Dispatch Pressure Check,机组氧气瓶派遣压力检查,1534
12-15-22-610-801,Remote Fill Panel Servicing,远端加注面板勤务,1535
12-15-22-000-802,Passenger Oxygen Cylinder removed,旅客氧气瓶拆卸,1536
12-15-22-400-802,Passenger Oxygen Cylinder installed,旅客氧气瓶安装,1537
26-11-01-211-801,Engine Fire Detector Inspection,发动机火警探测器检查,1538
26-11-02-000-801,Fan Fire Detection Harness Removal,风扇防火探测电线束拆卸,1539
26-11-02-400-801,Fan Fire Detection Harness Installation,风扇防火探测电线束安装,1540
26-11-02-000-802,Core Fire Detection Harnesses Removal,核心防火探测电线束拆卸,1541
26-11-02-400-802,Core Fire Detection Harness Installation,核心防火探测电线束安装,1542
2026/11/2,ENGINE FIRE DETECTOR HARNESS -REPAIRS,发动机防火探测器导线-修理,1543
26-14-00-710-801,Lavatory Smoke Detection - Self Test,盥洗室烟雾探测-自检测,1544
26-14-01-000-801,Lavatory Smoke Detector Removal,盥洗室烟雾探测器拆卸,1545
26-14-01-400-801,Lavatory Smoke Detector Installation,盥洗室烟雾探测器安装,1546
26-14-01-100-801,Clean the Lavatory Smoke Detector,清洁盥洗室烟雾探测器,1547
26-15-00-710-801,APU Fire Detection - Operational Test,APU 防火探测-操作测试,1548
26-15-00-730-801,APU Fire Detection Loop Resistance,APU 防火探测环路电阻-系统测试,1549
26-15-00-730-802,APU Fire Detection Circuit - System Test,APU 防火探测电路-系统测试,1550
26-15-01,APU Overheat Detector Element Removal,APU 过热探测器-拆卸/安装,1551
26-15-01-210-801,APU Overheat Detector Element,APU 防火探测器检查,1552
26-15-02-000-801,APU Fire Warning Horn Removal,APU 火警喇叭拆卸,1553
26-15-02-400-801,APU Fire Warning Horn Installation,APU 火警喇叭安装,1554
26-16-00-710-801,Cargo Bay Smoke Detection -Operational Tes,货舱烟雾探测器-操作测试,1555
26-16-00-730-801,Cargo Bay Smoke Detection - Smoke Test,货舱烟雾探测器-烟雾测试,1556
26-16-01-000-801,Cargo Bay Detector Removal,货舱烟雾探测器拆卸,1557
26-16-01-400-801,Cargo Bay Smoke Detector Installation,货舱烟雾探测器安装,1558
26-16-01-100-801,Clean the Cargo Bay Smoke Detectors,清洗货舱烟雾探测器,1559
26-16-02,Cargo Electronic Unit Removal/Installation,货舱电子组件-拆卸/安装,1560
26-18-00-710-801,Wheel Well Wing and Lower Aft Body Overheat Detection System -Operational Test,轮舱、机翼和后下部机身过热探测系统-操作测试,1561
26-18-01-000-801,Compartment Overheat Detection Control Unit Removal,隔舱过热探测控制组件拆卸,1562
26-18-01-400-801,Compartment Overheat Detection Control Unit Installation,隔舱过热探测控制组件安装,1563
26-18-02-000-801,Wheel Well Wing and Lower Aft Body Overheat Sensor Element Removal,轮舱、机翼和后下部机身温度传感器元件拆卸,1564
26-18-02-400-801,Wheel Well Wing and Lower Aft Body Overheat Sensor Element Installation,轮舱、机翼和后下部机身温度传感器元件安装,1565
26-18-02-720-803, 轮舱和后下方机身过热传感元件测试Wing Wheel Well and Lower Aft Body Overheat Sensing Element Test,机翼,1566
26-20-00-210-802,Engine Fire Extinguishing Bottle Check,发动机灭火瓶检查,1567
26-20-00-210-801,APU Fire Extinguishing Bottle Check,APU 灭火瓶检查,1568
26-21-00,ENGINE FIRE EXTINGUISHING -ADJUSTMENT/TEST,发动机灭火-调整/测试,1569
26-21-01-000-801,Engine Fire Extinguishing Bottle Removal,发动机灭火瓶拆卸,1570
26-21-01-400-801,Engine Fire Extinguishing Bottle Installation,发动机灭火瓶安装,1571
26-21-01-210-801,Engine Fire Extinguishing System Inspection,发动机灭火系统检查,1572
26-21-02,ENGINE FIRE EXTINGUISHER BOTTLE SQUIB - REMOVAL/INSTALLATION,发动机灭火器瓶爆炸帽-拆卸/安装,1573
26-22-00-730-801,APU Fire Extinguishing Bottle Squib Circuit Test,APU 灭火瓶爆炸帽电路测试,1574
26-22-00-730-802,APU Fire Extinguishing Bottle Pressure Switch Circuit Test,APU 灭火瓶压力电门电路测试,1575
26-22-00-720-801,APU Fire Switch System Shutdown Test.,APU 点火电门系统切断测试,1576
26-22-01-000-801,APU Fire Extinguishing Bottle Removal,APU 灭火瓶拆卸,1577
26-22-01-400-801,APU Fire Extinguishing Bottle Installation,APU 灭火瓶安装,1578
26-22-01-210-801,APU Fire Bottle Inspection,APU 灭火瓶检查,1579
26-22-02,APU FIRE EXTINGUISHING BOTTLE SQUIB -REMOVAL/INSTALLATION,APU 灭火瓶爆炸帽-拆卸/安装,1580
26-22-03,REMOTE APU CONTROL PANEL -REMOVAL/INSTALLATION,远程APU 控制面板-拆卸/安装,1581
26-22-03,REMOTE APU CONTROL PANEL -INSPECTION/CHECK,远程APU 控制面板-检验/检查,1582
26-23-00,CARGO FIRE EXTINGUISHING -ADJUSTMENT/TEST,货舱灭火-调整/测试,1583
26-23-01-000-801-001,Cargo Fire Extinguisher Bottle Removal,货舱灭火瓶拆卸,1584
26-23-01-000-802-001,Cargo Fire Extinguisher Bottle Installation,货舱灭火瓶安装,1585
26-23-01-100-801,Cargo Fire Extinguishing System Cleaning,货舱灭火系统清洗,1586
26-23-02,CARGO COMPARTMENT FIRE EXTINGUISHER BOTTLE SQUIB -REMOVAL/INSTALLATION,货舱灭火瓶爆炸帽-拆卸/安装,1587
26-23-04,CARGO FIRE EXTINGUISHING FILTER/DRYER - REMOVAL/INSTALLATION,货舱灭火过滤器/干燥器-拆卸/安装,1588
26-24-01,LAVATORY WASTE COMPARTMENT FIRE EXTINGUISHING - MAINTENANCE PRACTICES,盥洗室废物舱灭火-维护实施,1589
26-24-01,LAVATORY WASTE COMPARTMENT -INSPECTION/CHECK,盥洗室废物舱-检验/检查,1590
26-26-01,HALON FIRE EXTINGUISHERS - REMOVAL/INSTALLATION,Halon 灭火器-拆卸/安装,1591
26-26-01,HALON FIRE EXTINGUISHERS -INSPECTION/CHECK,卤代烷灭火器-检验/检查,1592
26-26-02,WATER FIRE EXTINGUISHERS- REMOVAL/INSTALLATION,水型灭火瓶-拆卸/安装,1593
26-26-02,WATER FIRE EXTINGUISHERS -INSPECTION/CHECK,水灭火器-检验/检查,1594
27-09-14-860-801,Control Cables Identification and  Assembly Specifications,操纵钢索识别和组件规格,1595
27-09-14-820-801,Control Cables - Rigging,操纵钢索-校装,1596
27-09-17-860-801,Location of the Flight Control Cables AirPressure Seals,飞行操纵钢索气压密封件的位置,1597
27-09-21-000-801,Flight Controls Hydraulic Module Removal,飞行操纵液压组件拆卸,1598
27-09-21-400-801,Flight Controls Hydraulic Module Installation,飞行操纵液压组件安装,1599
27-09-21-700-801,Flight Controls Hydraulic Module Test,飞行操纵液压组件测试,1600
27-09-31-000-801,Flight Controls Shutoff Valve Removal,飞行控制装置关断活门拆卸,1601
27-09-31-400-801,Flight Controls Shutoff Valve Installation,飞行控制装置关断活门安装,1602
27-09-31-000-802,Flight Controls Shutoff Valve Motor Removal,飞行控制装置关断活门马达拆卸,1603
27-09-31-400-802,Flight Controls Shutoff Valve Motor Installation,飞行控制装置关断活门马达安装,1604
27-09-31-710-801,Flight Controls Shutoff Valve Test,飞行控制装置关断活门测试,1605
27-09-45-000-801,Flight Controls Panel Removal,飞行控制面板拆卸,1606
27-09-45-400-801,Flight Controls Panel Installation,飞行控制面板安装,1607
27-09-51,COMPENSATOR CARTRIDGE - REMOVAL/INSTALLATION,补偿器滤筒-拆卸/安装,1608
27-09-61,LOW PRESSURE WARNING SWITCH -REMOVAL/INSTALLATION,低压警告电门-拆卸/安装,1609
27-09-61-700-801,Low Pressure Warning Switch Test,低压警告电门测试,1610
27-09-71,FLIGHT CONTROLS TRIM CORRECTION -ADJUSTMENT/TEST,飞行操纵配平校正-调整/测试,1611
27-09-91-200-801,Aileron - Inspection,副翼-检查,1612
